,movie_id,movie_title,explanation_type,explanation_text,persuasiveness,transparency,accuracy,satisfactory,persuasiveness_1,transparency_1,accuracy_1,satisfactory_1,persuasiveness_2,transparency_2,accuracy_2,satisfactory_2,persuasiveness_avergae,transparency_avergae,accuracy_avergae,satisfactory_avergae
1512,174933,火力地堡 Firebase,attr_nonpersonal,这部电影的导演是尼尔·布洛姆坎普,2.0,1.0,1,3,4,5,5,5,3,4,4,3,3.5,4.5,4.5,4.0
1513,58559,蝙蝠侠：黑暗骑士 The Dark Knight,peer,鬼才导演诺兰执导的DC代表作，IMDB榜单第四！,4.0,4.0,4,4,5,5,5,5,3,4,4,3,4.0,4.5,4.5,4.0
1514,58559,蝙蝠侠：黑暗骑士 The Dark Knight,user,和你兴趣相似的用户中，看过这部电影的93.3%都喜欢,4.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1515,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_nonpersonal,这部电影的编剧是乔纳森·诺兰,3.0,3.0,2,2,3,3,2,3,3,4,4,3,3.0,3.5,3.0,3.0
1516,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_random,这是一部剧情电影,2.0,2.0,2,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1517,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item,喜欢《奇异博士》的也喜欢,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1518,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_personal,这是一部动作电影,3.0,2.0,4,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1519,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item_peer,这部电影和你看过的《金刚狼2 The Wolverine》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1520,58559,蝙蝠侠：黑暗骑士 The Dark Knight,pop,有612010用户看过这部电影(热门度前1%),4.0,4.0,4,4,5,5,5,5,4,5,2,2,4.5,5.0,3.5,3.5
1521,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_peer,这是一部科幻电影,2.0,2.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1522,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,item_peer,这部电影和你看过的《奇异博士 Doctor Strange》很像,3.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1523,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,attr_personal,这是一部奇幻电影,2.0,4.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1524,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,attr_peer,这是一部奇幻电影,2.0,4.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1525,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,item,喜欢《奇异博士》的也喜欢,4.0,3.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1526,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,user,和你兴趣相似的用户中，看过这部电影的95.6%都喜欢,4.0,3.0,5,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1527,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,peer,风靡全球的奇幻系列《哈利波特》终章！,4.0,2.0,4,4,4,5,4,3,5,5,5,5,4.5,5.0,4.5,4.0
1528,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,pop,有272445用户看过这部电影(热门度前2%),4.0,4.0,4,4,5,5,2,2,4,5,2,2,4.5,5.0,2.0,2.0
1529,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,attr_random,这是一部英国电影,2.0,2.0,2,1,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
1530,81834,哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,attr_nonpersonal,这部电影的编剧是J·K·罗琳,1.0,2.0,2,1,3,2,3,3,3,4,4,3,3.0,3.0,3.5,3.0
1531,139713,情迷假期 Un moment d'égarement,attr_random,这部电影的演员有弗朗索瓦·克鲁塞,2.0,2.0,2,2,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
1532,139713,情迷假期 Un moment d'égarement,attr_nonpersonal,这部电影的演员有弗朗索瓦·克鲁塞,2.0,2.0,2,2,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
1533,139713,情迷假期 Un moment d'égarement,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,4.0,4.0,4,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1534,139713,情迷假期 Un moment d'égarement,pop,有659用户看过这部电影(热门度前66%),2.0,1.0,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
1535,139713,情迷假期 Un moment d'égarement,peer,节奏很闲适的文艺片，两位帅大叔都很可爱。,2.0,2.0,2,1,3,4,3,3,3,4,4,4,3.0,4.0,3.5,3.5
1536,139713,情迷假期 Un moment d'égarement,item,喜欢《西游记之大圣归来》的也喜欢,2.0,2.0,4,2,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
1537,139713,情迷假期 Un moment d'égarement,attr_personal,这是一部爱情电影,3.0,3.0,4,3,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
1538,139713,情迷假期 Un moment d'égarement,attr_peer,这是一部爱情电影,3.0,3.0,4,3,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
1539,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_nonpersonal,这是一部动作电影,2.0,2.0,4,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1540,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_personal,这是一部动作电影,2.0,2.0,4,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1541,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_peer,这是一部动作电影,2.0,2.0,4,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1542,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,peer,情节紧凑，一个狙击手在叙利亚，土耳其和格鲁吉亚的遭遇，面对恐怖分子小孩的犹豫，被敌人猎杀的惊恐，猎杀敌人的决断，拯救队友的信心,4.0,2.0,4,4,5,4,5,5,4,5,4,4,4.5,4.5,4.5,4.5
1543,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,item_peer,这部电影和你看过的《金刚狼2 The Wolverine》很像,4.0,2.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1544,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,pop,有2181用户看过这部电影(热门度前47%),2.0,2.0,2,2,2,1,1,1,1,1,1,1,1.5,1.0,1.0,1.0
1545,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,item,喜欢《金刚狼2》的也喜欢,4.0,2.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1546,162356,狙击精英：幽灵射手 Sniper: Ghost Shooter,attr_random,这部电影的演员有丹尼斯·海斯伯特,2.0,2.0,2,2,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
1547,171253,布里斯比熊 Brigsby Bear,pop,有2765用户看过这部电影(热门度前44%),2.0,2.0,2,1,2,2,1,1,1,1,1,1,1.5,1.5,1.0,1.0
1548,171253,布里斯比熊 Brigsby Bear,attr_random,这是一部剧情电影,2.0,2.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1549,171253,布里斯比熊 Brigsby Bear,attr_nonpersonal,这是一部剧情电影,2.0,2.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1550,171253,布里斯比熊 Brigsby Bear,attr_peer,这是一部剧情电影,2.0,2.0,2,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1551,171253,布里斯比熊 Brigsby Bear,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,2.0,1.0,1,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1552,171253,布里斯比熊 Brigsby Bear,attr_personal,这是一部美国电影,2.0,2.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
1553,171253,布里斯比熊 Brigsby Bear,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,5,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
1554,171253,布里斯比熊 Brigsby Bear,item,喜欢《秒速5厘米》的也喜欢,2.0,1.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1555,171253,布里斯比熊 Brigsby Bear,peer,很温情励志的一部电影，笑点恰到好处，煽情点到为止,4.0,4.0,4,4,4,4,4,3,4,4,4,4,4.0,4.0,4.0,3.5
1556,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,user,和你兴趣相似的用户中，看过这部电影的75.0%都喜欢,3.0,4.0,2,2,3,3,3,3,4,5,4,4,3.5,4.0,3.5,3.5
1557,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_random,这部电影的演员有尼克·弗罗斯特,2.0,2.0,2,1,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
1558,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_nonpersonal,这部电影的演员有尼克·弗罗斯特,2.0,2.0,2,1,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
1559,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_personal,这是一部科幻电影,1.0,1.0,4,1,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
1560,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_peer,这是一部科幻电影,1.0,1.0,4,1,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
1561,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,item,喜欢《奇异博士》的也喜欢,4.0,4.0,4,5,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1562,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,peer,英国长寿科幻剧《神秘博士》圣诞特别篇！,4.0,4.0,4,4,2,4,2,1,4,5,4,4,3.0,4.5,3.0,2.5
1563,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,item_peer,这部电影和你看过的《奇异博士 Doctor Strange》很像,2.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1564,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,pop,有2874用户看过这部电影(热门度前43%),2.0,1.0,2,1,2,1,1,1,1,1,1,1,1.5,1.0,1.0,1.0
1565,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item,喜欢《奇异博士》的也喜欢,4.0,5.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1566,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_nonpersonal,这部电影的编剧是乔纳森·诺兰,4.0,1.0,3,3,4,5,4,4,3,4,4,3,3.5,4.5,4.0,3.5
1567,58559,蝙蝠侠：黑暗骑士 The Dark Knight,peer,塑造了癫狂又洞察人心的小丑，剧情也不错,5.0,2.0,5,5,2,4,2,2,4,5,4,4,3.0,4.5,3.0,3.0
1568,58559,蝙蝠侠：黑暗骑士 The Dark Knight,user,和你兴趣相似的用户中，看过这部电影的93.7%都喜欢,5.0,5.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1569,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_random,这是一部剧情电影,5.0,5.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1570,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item_peer,这部电影和你看过的《饥饿游戏 The Hunger Games》很像,5.0,5.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1571,58559,蝙蝠侠：黑暗骑士 The Dark Knight,pop,有612010用户看过这部电影(热门度前1%),5.0,5.0,4,4,5,5,3,3,4,5,2,2,4.5,5.0,2.5,2.5
1572,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_personal,这是一部科幻电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1573,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_peer,这是一部科幻电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1574,296,低俗小说 Pulp Fiction,item_peer,这部电影和你看过的《泰迪熊 Ted》很像,4.0,2.0,4,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1575,296,低俗小说 Pulp Fiction,item,喜欢《泰迪熊》的也喜欢,3.0,2.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1576,296,低俗小说 Pulp Fiction,attr_peer,这是一部喜剧电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1577,296,低俗小说 Pulp Fiction,peer,多线叙事的结构非常漂亮，影迷心中的经典,5.0,4.0,5,5,4,5,4,4,4,5,4,4,4.0,5.0,4.0,4.0
1578,296,低俗小说 Pulp Fiction,pop,有524747用户看过这部电影(热门度前1%),4.0,2.0,4,3,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
1579,296,低俗小说 Pulp Fiction,attr_personal,这是一部美国电影,2.0,2.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
1580,296,低俗小说 Pulp Fiction,attr_nonpersonal,这部电影的编剧是罗杰·阿夫瑞,2.0,2.0,3,3,3,4,1,1,3,4,4,3,3.0,4.0,2.5,2.0
1581,296,低俗小说 Pulp Fiction,user,和你兴趣相似的用户中，看过这部电影的93.5%都喜欢,4.0,4.0,4,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1582,296,低俗小说 Pulp Fiction,attr_random,这部电影的编剧是昆汀·塔伦蒂诺,3.0,2.0,3,3,4,3,5,5,3,4,4,3,3.5,3.5,4.5,4.0
1583,4886,"怪兽电力公司 Monsters, Inc.",peer,可爱又有笑点的卡通形象，踏上艰险旅程,4.0,4.0,4,4,1,2,2,2,3,4,4,3,2.0,3.0,3.0,2.5
1584,4886,"怪兽电力公司 Monsters, Inc.",item_peer,这部电影和你看过的《小黄人大眼萌 Minions》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1585,4886,"怪兽电力公司 Monsters, Inc.",item,喜欢《哈利·波特与混血王子》的也喜欢,3.0,1.0,3,2,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
1586,4886,"怪兽电力公司 Monsters, Inc.",attr_nonpersonal,这部电影的导演是彼特·道格特,3.0,3.0,3,3,4,5,5,5,3,4,4,3,3.5,4.5,4.5,4.0
1587,4886,"怪兽电力公司 Monsters, Inc.",user,和你兴趣相似的用户中，看过这部电影的97.8%都喜欢,4.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1588,4886,"怪兽电力公司 Monsters, Inc.",attr_peer,这是一部喜剧电影,3.0,3.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1589,4886,"怪兽电力公司 Monsters, Inc.",attr_random,这部电影的演员有玛丽·吉布斯,3.0,3.0,3,3,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
1590,4886,"怪兽电力公司 Monsters, Inc.",attr_personal,这是一部动画电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1591,4886,"怪兽电力公司 Monsters, Inc.",pop,有386168用户看过这部电影(热门度前1%),4.0,4.0,4,4,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
1592,2571,黑客帝国 The Matrix,pop,有465463用户看过这部电影(热门度前1%),4.0,4.0,4,3,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
1593,2571,黑客帝国 The Matrix,attr_personal,这是一部科幻电影,4.0,4.0,4,4,4,5,2,4,2,4,3,2,3.0,4.5,2.5,3.0
1594,2571,黑客帝国 The Matrix,attr_peer,这是一部科幻电影,4.0,4.0,4,4,4,5,2,4,2,4,3,2,3.0,4.5,2.5,3.0
1595,2571,黑客帝国 The Matrix,user,和你兴趣相似的用户中，看过这部电影的92.7%都喜欢,4.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1596,2571,黑客帝国 The Matrix,item,喜欢《泰迪熊》的也喜欢,3.0,2.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1597,2571,黑客帝国 The Matrix,item_peer,这部电影和你看过的《惊天魔盗团 Now You See Me》很像,4.0,4.0,4,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1598,2571,黑客帝国 The Matrix,peer,经典的人与机器的母题，想象力十足的场面和动作戏,5.0,4.0,5,5,3,5,3,3,4,5,4,4,3.5,5.0,3.5,3.5
1599,2571,黑客帝国 The Matrix,attr_random,这部电影的编剧是莉莉·沃卓斯基,3.0,3.0,3,3,4,3,4,4,3,4,4,3,3.5,3.5,4.0,3.5
1600,2571,黑客帝国 The Matrix,attr_nonpersonal,这部电影的导演是莉莉·沃卓斯基,3.0,3.0,3,3,4,4,3,3,3,4,4,3,3.5,4.0,3.5,3.0
1601,4306,怪物史瑞克 Shrek,attr_personal,这是一部动画电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1602,4306,怪物史瑞克 Shrek,attr_random,这部电影的演员有艾迪·墨菲,3.0,3.0,3,3,4,5,3,3,4,4,4,4,4.0,4.5,3.5,3.5
1603,4306,怪物史瑞克 Shrek,item_peer,这部电影和你看过的《山楂树之恋》很像,2.0,2.0,2,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1604,4306,怪物史瑞克 Shrek,pop,有151313用户看过这部电影(热门度前4%),3.0,3.0,3,3,5,5,4,4,3,5,2,2,4.0,5.0,3.0,3.0
1605,4306,怪物史瑞克 Shrek,peer,有点蠢萌的史莱克要英雄救美。,3.0,3.0,3,3,4,2,4,3,3,4,4,3,3.5,3.0,4.0,3.0
1606,4306,怪物史瑞克 Shrek,attr_nonpersonal,这部电影的编剧是特里·鲁西奥,3.0,3.0,3,3,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
1607,4306,怪物史瑞克 Shrek,user,和你兴趣相似的用户中，看过这部电影的97.7%都喜欢,3.0,3.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1608,4306,怪物史瑞克 Shrek,item,喜欢《小黄人大眼萌》的也喜欢,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1609,4306,怪物史瑞克 Shrek,attr_peer,这是一部喜剧电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1610,527,辛德勒的名单 Schindler's List,user,和你兴趣相似的用户中，看过这部电影的86.3%都喜欢,3.0,3.0,3,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
1611,527,辛德勒的名单 Schindler's List,attr_peer,这是一部剧情电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1612,527,辛德勒的名单 Schindler's List,attr_random,这部电影的演员有卡罗琳·古多尔,3.0,3.0,3,3,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
1613,527,辛德勒的名单 Schindler's List,item_peer,这部电影和你看过的《我的少女时代 我的少女時代》很像,2.0,2.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1614,527,辛德勒的名单 Schindler's List,attr_personal,这是一部美国电影,3.0,3.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
1615,527,辛德勒的名单 Schindler's List,pop,有669241用户看过这部电影(热门度前1%),4.0,4.0,4,3,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
1616,527,辛德勒的名单 Schindler's List,peer,平实的故事最感动人心,3.0,3.0,3,3,4,3,4,3,4,4,4,4,4.0,3.5,4.0,3.5
1617,527,辛德勒的名单 Schindler's List,attr_nonpersonal,这部电影的编剧是托马斯·肯尼利,3.0,3.0,3,3,3,4,1,1,3,4,4,3,3.0,4.0,2.5,2.0
1618,527,辛德勒的名单 Schindler's List,item,喜欢《哈利·波特与混血王子》的也喜欢,4.0,4.0,4,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
1619,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,3.0,3.0,3,3,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
1620,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的87.5%都喜欢,4.0,3.0,3,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
1621,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部悬疑电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1622,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部悬疑电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
1623,50,非常嫌疑犯 The Usual Suspects,item,喜欢《泰迪熊》的也喜欢,3.0,3.0,3,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
1624,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,4.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1625,50,非常嫌疑犯 The Usual Suspects,item_peer,这部电影和你看过的《惊天魔盗团 Now You See Me》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1626,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),3.0,3.0,3,3,5,5,4,4,3,5,2,2,4.0,5.0,3.0,3.0
1627,50,非常嫌疑犯 The Usual Suspects,peer,受害者隐藏着秘密，最后揭晓的谜底非常惊人。,4.0,3.0,4,3,2,1,2,3,3,3,3,3,2.5,2.0,2.5,3.0
1628,98491,纸人 Paperman,attr_random,这部电影的演员有凯瑞·华格伦,3.0,3.0,3,3,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
1629,98491,纸人 Paperman,pop,有61096用户看过这部电影(热门度前9%),3.0,3.0,3,3,4,3,2,2,3,4,2,2,3.5,3.5,2.0,2.0
1630,98491,纸人 Paperman,attr_nonpersonal,这部电影的导演是约翰·凯世,3.0,3.0,3,3,4,4,4,4,3,4,4,3,3.5,4.0,4.0,3.5
1631,98491,纸人 Paperman,attr_personal,这是一部爱情电影,4.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1632,98491,纸人 Paperman,attr_peer,这是一部喜剧电影,4.0,4.0,4,4,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
1633,98491,纸人 Paperman,user,和你兴趣相似的用户中，看过这部电影的86.2%都喜欢,3.0,3.0,3,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1634,98491,纸人 Paperman,item,喜欢《哈利·波特与混血王子》的也喜欢,3.0,3.0,3,3,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
1635,98491,纸人 Paperman,peer,成年人追逐爱情的故事,3.0,3.0,3,3,3,3,3,3,3,4,3,3,3.0,3.5,3.0,3.0
1636,98491,纸人 Paperman,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,3.0,3.0,3,3,4,5,4,3,4,4,4,5,4.0,4.5,4.0,4.0
1637,4011,偷拐抢骗 Snatch,pop,有140807用户看过这部电影(热门度前5%),4.0,4.0,4,3,5,5,2,2,3,5,2,2,4.0,5.0,2.0,2.0
1638,4011,偷拐抢骗 Snatch,attr_nonpersonal,这部电影的演员有布拉德·皮特,5.0,4.0,5,4,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
1639,4011,偷拐抢骗 Snatch,item,喜欢《华尔街之狼》的也喜欢,5.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1640,4011,偷拐抢骗 Snatch,attr_random,这部电影的导演是盖·里奇,3.0,3.0,3,2,4,5,5,5,3,4,4,3,3.5,4.5,4.5,4.0
1641,4011,偷拐抢骗 Snatch,attr_peer,这部电影的导演是盖·里奇,3.0,3.0,3,2,4,5,5,5,3,4,4,3,3.5,4.5,4.5,4.0
1642,4011,偷拐抢骗 Snatch,peer,超级搞笑 黑色幽默很吸引人 而且也有智慧在里面,5.0,5.0,5,5,2,2,2,2,4,4,4,4,3.0,3.0,3.0,3.0
1643,4011,偷拐抢骗 Snatch,attr_personal,这是一部英国电影,2.0,3.0,2,2,2,1,4,2,2,4,3,2,2.0,2.5,3.5,2.0
1644,4011,偷拐抢骗 Snatch,user,和你兴趣相似的用户中，看过这部电影的88.7%都喜欢,4.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
1645,174933,火力地堡 Firebase,attr_random,这部电影的演员有帕特·马斯楚安尼,2.0,2.0,2,2,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
1646,174933,火力地堡 Firebase,attr_personal,这是一部科幻电影,2.0,2.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1647,174933,火力地堡 Firebase,attr_peer,这是一部科幻电影,2.0,2.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
1648,174933,火力地堡 Firebase,peer,挺惊悚的倒是 奇幻色彩有一定的 看的人一吓一吓的 结局开放式全凭想象,1.0,1.0,2,2,1,1,1,1,4,5,4,4,2.5,3.0,2.5,2.5
1649,174933,火力地堡 Firebase,attr_nonpersonal,这部电影的导演是尼尔·布洛姆坎普,2.0,2.0,2,2,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
1650,174933,火力地堡 Firebase,item,喜欢《普罗米修斯》的也喜欢,2.0,3.0,2,2,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
1651,174933,火力地堡 Firebase,pop,有2569用户看过这部电影(热门度前45%),2.0,2.0,1,1,2,1,1,2,1,1,1,1,1.5,1.0,1.0,1.5
1652,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,2.0,3.0,2,2,4,5,3,3,4,4,4,4,4.0,4.5,3.5,3.5
1653,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部美国电影,3.0,3.0,4,4,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
1654,50,非常嫌疑犯 The Usual Suspects,peer,剧情扣人心弦大反转 很吸引人 而且有犯罪色彩,4.0,4.0,5,4,3,4,3,3,4,5,4,4,3.5,4.5,3.5,3.5
1655,50,非常嫌疑犯 The Usual Suspects,item,喜欢《华尔街之狼》的也喜欢,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
1656,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1657,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部犯罪电影,4.0,4.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
1658,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),4.0,4.0,4,4,5,5,3,3,3,5,2,2,4.0,5.0,2.5,2.5
